"date","max_wind_speed","wind_direction"
"01-12-2011",4.93793103448276,201.813793103448
"01-12-2012",4.60294117647059,171.051470588235
"01-12-2013",4.24390243902439,173.30081300813
"01-12-2014",4.75,212.958333333333
"01-12-2015",4.57333333333333,202.813333333333
"01-12-2016",4.41447368421053,221.697368421053
"01-12-2017",4.52201257861635,215.993710691824
"01-12-2018",4.01863354037267,205.335403726708
"01-12-2019",4.3,179.70625
"01-12-2020",4.36585365853659,214.908536585366
"02-01-2010",5.01369863013699,221.541095890411
"02-01-2011",5.01398601398601,223.923076923077
"02-01-2012",5.07299270072993,235.518248175182
"02-01-2013",4.65178571428571,226.107142857143
"02-01-2014",4.43571428571429,199.857142857143
"02-01-2015",4.90070921985816,250.106382978723
"02-01-2016",4.90540540540541,195.182432432432
"02-01-2017",4.59868421052632,228.184210526316
